timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
6192.379333000	6192.366110992	2.931	0.367	-0.191	-0.242	0.079612	1	4294967295	1508338390
6192.679002000	6192.666083114	2.758	0.444	-0.221	-0.204	0.082478	1	4294967295	1508338390
6192.978883000	6192.966059676	2.599	0.538	-0.245	-0.165	0.090439	1	4294967295	1508338390
6193.279220000	6193.266036182	2.428	0.609	-0.271	-0.134	0.044650	1	4294967295	1508338391
6193.578958000	6193.566011794	2.270	0.711	-0.291	-0.098	0.075386	1	4294967295	1508338391
6193.879304000	6193.866041392	2.146	0.829	-0.298	-0.060	0.042987	1	4294967295	1508338391
6194.179184000	6194.166008120	2.019	0.980	-0.308	-0.018	0.048382	1	4294967295	1508338392
6194.479316000	6194.465980568	1.879	1.131	-0.320	0.021	0.050431	1	4294967295	1508338392
6194.779470000	6194.766001614	1.738	1.281	-0.329	0.058	0.059856	1	4294967295	1508338392
6195.079500000	6195.065964541	1.574	1.426	-0.347	0.089	0.078000	1	4294967295	1508338393
6195.379826000	6195.365943014	1.406	1.595	-0.363	0.124	0.045689	1	4294967295	1508338393
6195.680097000	6195.665925917	1.241	1.756	-0.377	0.154	0.034229	1	4294967295	1508338393
6195.980340000	6195.965924703	1.114	1.904	-0.379	0.179	0.057314	1	4294967295	1508338393
6196.295362000	6196.265923794	0.921	2.088	-0.398	0.210	0.066442	1	4294967295	1508338394
6196.580835000	6196.565925142	0.762	2.241	-0.407	0.231	0.058136	1	4294967295	1508338394
6196.881157000	6196.865908468	0.576	2.408	-0.423	0.254	0.046868	1	4294967295	1508338394
6197.181416000	6197.165892220	0.400	2.572	-0.435	0.275	0.043823	1	4294967295	1508338395
6197.481812000	6197.465878086	0.224	2.732	-0.446	0.293	0.050480	1	4294967295	1508338395
6197.782122000	6197.765858135	0.048	2.880	-0.457	0.306	0.059574	1	4294967295	1508338395
6198.082528000	6198.065836455	-0.129	3.012	-0.467	0.315	0.062898	1	4294967295	1508338396
6198.382815000	6198.365809078	-0.308	3.125	-0.478	0.318	0.042421	1	4294967295	1508338396
6198.683147000	6198.665771974	-0.477	3.204	-0.487	0.313	0.027580	1	4294967295	1508338396
6198.983590000	6198.965734545	-0.636	3.247	-0.493	0.299	0.006952	1	4294967295	1508338396
6199.283741000	6199.265696073	-0.776	3.262	-0.494	0.279	0.019620	1	4294967295	1508338397
6199.583870000	6199.565657254	-0.895	3.259	-0.489	0.257	0.036668	1	4294967295	1508338397
6199.883910000	6199.865618025	-0.994	3.220	-0.480	0.226	0.049009	1	4294967295	1508338397
6200.183780000	6200.165577772	-1.078	3.201	-0.467	0.204	0.071631	1	4294967295	1508338398
6200.484087000	6200.465553278	-1.206	3.122	-0.466	0.166	0.069089	1	4294967295	1508338398
6200.784311000	6200.765532362	-1.284	3.022	-0.452	0.127	0.098222	1	4294967295	1508338398
6201.084529000	6201.065495326	-1.331	2.864	-0.431	0.075	0.065707	1	4294967295	1508338399
6201.384584000	6201.365444195	-1.325	2.602	-0.398	-0.000	0.041996	1	4294967295	1508338399
6201.684751000	6201.665401714	-1.331	2.373	-0.370	-0.062	0.038608	1	4294967295	1508338399
6201.984893000	6201.965360430	-1.328	2.194	-0.341	-0.106	0.066403	1	4294967295	1508338399
6202.284864000	6202.265322642	-1.321	2.012	-0.313	-0.149	0.063343	1	4294967295	1508338400
6202.584908000	6202.565294186	-1.308	1.843	-0.284	-0.184	0.085833	1	4294967295	1508338400
6202.889534000	6202.865264293	-1.291	1.628	-0.256	-0.230	0.055939	1	4294967295	1508338400
6203.184529000	6203.165219706	-1.221	1.453	-0.216	-0.263	0.072801	1	4294967295	1508338401
6203.483963000	6203.465155711	-1.157	1.343	-0.180	-0.275	0.079294	1	4294967295	1508338401
6203.783501000	6203.765103453	-1.086	1.249	-0.146	-0.281	0.070003	1	4294967295	1508338401
6204.082997000	6204.065076505	-1.034	1.191	-0.120	-0.275	0.074529	1	4294967295	1508338402
6204.382513000	6204.365069758	-0.874	1.112	-0.066	-0.274	0.074266	1	4294967295	1508338402
6204.682130000	6204.665062698	-0.700	1.060	-0.013	-0.266	0.066280	1	4294967295	1508338402
6204.981577000	6204.965067137	-0.491	0.998	0.044	-0.260	0.081350	1	4294967295	1508338402
6205.281063000	6205.265024888	-0.333	0.986	0.084	-0.242	0.087760	1	4294967295	1508338403
6205.580574000	6205.564989867	-0.166	0.980	0.123	-0.224	0.079065	1	4294967295	1508338403
6205.880177000	6205.864989737	0.054	0.997	0.173	-0.199	0.059159	1	4294967295	1508338403
6206.179696000	6206.164956517	0.217	1.041	0.204	-0.171	0.088403	1	4294967295	1508338404
6206.479346000	6206.464918357	0.356	1.075	0.226	-0.148	0.106511	1	4294967295	1508338404
6206.779077000	6206.764894224	0.491	1.131	0.244	-0.120	0.097282	1	4294967295	1508338404
6207.078685000	6207.064889251	0.691	1.226	0.278	-0.083	0.063955	1	4294967295	1508338405
6207.378214000	6207.364878172	0.867	1.295	0.303	-0.057	0.058549	1	4294967295	1508338405
6207.677723000	6207.664872634	1.055	1.376	0.328	-0.029	0.058842	1	4294967295	1508338405
6207.977405000	6207.964865025	1.247	1.466	0.352	-0.001	0.079726	1	4294967295	1508338405
6208.277103000	6208.264856966	1.435	1.571	0.373	0.028	0.054468	1	4294967295	1508338406
6208.594555000	6208.564914093	1.635	1.672	0.394	0.057	0.049366	1	4294967295	1508338406
6208.876467000	6208.864903667	1.830	1.790	0.413	0.084	0.038494	1	4294967295	1508338406
6209.475747000	6209.464895691	2.166	1.962	0.434	0.117	0.013740	1	4294967295	1508338407
6209.775314000	6209.764929170	2.430	2.126	0.465	0.153	0.073178	1	4294967295	1508338407
6210.075097000	6210.064946011	2.693	2.263	0.494	0.178	0.050439	1	4294967295	1508338408
